feature_a,feature_b,n,covariance
pivot_volume,resolved_index,288,-268447.208672087
pivot_volume,bars_since_structure_event,288,-66269.2791327913
pivot_volume,distance_last_structure_event_atr,288,-5221.26390355551
pivot_volume,bos_count_previous_20,288,16.9157955865273
pivot_volume,choch_count_previous_20,288,40.1494386372435
pivot_volume,near_equal_level,288,1.11188540456834
pivot_volume,distance_equal_level_atr,288,-199.982931200628
pivot_volume,bars_since_equal_level,288,661609.795586528
pivot_volume,inside_fvg,288,-29.4001161440186
pivot_volume,distance_fvg_atr,288,112.020825022337
pivot_volume,fvg_size_atr,288,-161.156991131046
pivot_volume,bars_since_fvg,288,291758.807588076
pivot_volume,fvg_mitigated,288,-14.0069686411151
pivot_volume,active_fvg_count_50,288,-374.863530778165
pivot_volume,inside_order_block,288,-4.2137049941928
pivot_volume,distance_ob_atr,288,-3001.01303281706
pivot_volume,ob_size_atr,288,-361.580919367562
pivot_volume,bars_since_ob,288,297921.109175377
pivot_volume,ob_invalidated,288,-0.32210607820364
pivot_volume,active_ob_count_50,288,49.1521486643437
pivot_volume,bsl_count_previous_100,288,92.289972899729
pivot_volume,ssl_count_previous_100,288,104.169763840495
pivot_volume,active_bsl_count,288,-12.58633372048
pivot_volume,active_ssl_count,288,-444.294812233837
pivot_volume,distance_nearest_bsl_atr,288,-935.84180465054
pivot_volume,distance_nearest_ssl_atr,288,-4324.38583745821
pivot_volume,equal_levels_previous_100,288,-178.725512969415
pivot_volume,liquidity_imbalance_100,288,9.3348720494626
pivot_range,pivot_range,288,665.366923605062
pivot_range,pivot_body,288,316.271000441589
pivot_range,upper_wick,288,142.965957552991
pivot_range,lower_wick,288,206.129965610482
pivot_range,close_position,288,-0.255135658139642
pivot_range,confirm_open,288,5122.45532387243
pivot_range,confirm_high,288,5409.44875598868
pivot_range,confirm_low,288,4744.08183238361
pivot_range,confirm_close,288,5094.23927255735
pivot_range,confirm_volume,288,22271.4585269067
pivot_range,atr_14,288,177.110223836826
pivot_range,range_atr_ratio,288,18.6514023083186
pivot_range,body_atr_ratio,288,8.05765207035272
pivot_range,price_to_confirm_close,288,-3.23914334857787
pivot_range,volume_mean_20,288,6093.56418620548
pivot_range,volume_std_20,288,3226.19924868862
pivot_range,volume_ratio_20,288,37.0406670832708
pivot_range,volume_zscore_20,288,65.9027184066802
pivot_range,previous_pivot_price,288,6690.53540275358
pivot_range,distance_previous_pivot,288,962.27896417078
pivot_range,bars_previous_pivot,288,-461.687593762099
pivot_range,swing_size_atr,288,-99.9536007971049
pivot_range,swept_index,288,-13843.5236310734
pivot_range,resolved_index,288,-13841.3617765196
pivot_range,bars_since_structure_event,288,-1080.45213898568
pivot_range,distance_last_structure_event_atr,288,-97.2848956817812
pivot_range,bos_count_previous_20,288,0.410505589430895
pivot_range,choch_count_previous_20,288,0.661482530003871
pivot_range,near_equal_level,288,1.3882779229578
pivot_range,distance_equal_level_atr,288,-6.23944744266105
pivot_range,bars_since_equal_level,288,25600.4931220964
pivot_range,inside_fvg,288,0.641813661440185
pivot_range,distance_fvg_atr,288,0.174667681893309
pivot_range,fvg_size_atr,288,-3.61861851045951
pivot_range,bars_since_fvg,288,9039.22534964188
pivot_range,fvg_mitigated,288,0.225337543554009
pivot_range,active_fvg_count_50,288,-8.59414017131244
pivot_range,inside_order_block,288,0.877032520325203
pivot_range,distance_ob_atr,288,-73.6810798428886
pivot_range,ob_size_atr,288,-6.22623706709536
pivot_range,bars_since_ob,288,17999.4910532811
pivot_range,ob_invalidated,288,0.299675764614789
pivot_range,active_ob_count_50,288,0.927555168408827
pivot_range,bsl_count_previous_100,288,0.60854626403407
pivot_range,ssl_count_previous_100,288,3.01667453058459
pivot_range,active_bsl_count,288,11.1177198267518
pivot_range,active_ssl_count,288,-32.2226365902052
pivot_range,distance_nearest_bsl_atr,288,10.2243654486112
pivot_range,distance_nearest_ssl_atr,288,-109.39545019317
pivot_range,equal_levels_previous_100,288,-3.39475053232675
pivot_range,liquidity_imbalance_100,288,2.81943088214765
pivot_body,pivot_body,288,206.258020440137
pivot_body,upper_wick,288,35.494471816928
pivot_body,lower_wick,288,74.5185081845239
pivot_body,close_position,288,-0.0104522202116955
pivot_body,confirm_open,288,3178.85774474932
pivot_body,confirm_high,288,3311.66780542247
pivot_body,confirm_low,288,2995.39680498088
pivot_body,confirm_close,288,3167.23090202163
pivot_body,confirm_volume,288,9254.4617208672
pivot_body,atr_14,288,85.6282733886256
pivot_body,range_atr_ratio,288,7.94615486948622
pivot_body,body_atr_ratio,288,6.36340741141605
pivot_body,price_to_confirm_close,288,-2.37706092837111
pivot_body,volume_mean_20,288,3168.97998360676
pivot_body,volume_std_20,288,1761.37375283339
pivot_body,volume_ratio_20,288,9.03233174875868
pivot_body,volume_zscore_20,288,19.0403573689274
pivot_body,previous_pivot_price,288,3884.2330472077
pivot_body,distance_previous_pivot,288,619.86105893704
pivot_body,bars_previous_pivot,288,-82.9191740466512
pivot_body,swing_size_atr,288,-35.1880268958165
pivot_body,swept_index,288,-8288.91668783875
pivot_body,resolved_index,288,-8287.69285956251
pivot_body,bars_since_structure_event,288,-590.081639566395
pivot_body,distance_last_structure_event_atr,288,-37.9154145375885
pivot_body,bos_count_previous_20,288,0.347297836817654
pivot_body,choch_count_previous_20,288,0.169939266356949
pivot_body,near_equal_level,288,0.654429200542005
pivot_body,distance_equal_level_atr,288,-2.51200006171794
pivot_body,bars_since_equal_level,288,10960.9838668699
pivot_body,inside_fvg,288,0.358875943670151
pivot_body,distance_fvg_atr,288,-0.525566031560392
pivot_body,fvg_size_atr,288,-0.458544430728597
pivot_body,bars_since_fvg,288,4570.63370475223
pivot_body,fvg_mitigated,288,0.140733885017421
pivot_body,active_fvg_count_50,288,-3.76274862078978
pivot_body,inside_order_block,288,0.366579558652729
pivot_body,distance_ob_atr,288,-33.6771960488969
pivot_body,ob_size_atr,288,-2.90427289717718
pivot_body,bars_since_ob,288,10211.8278346399
pivot_body,ob_invalidated,288,0.113119434765776
pivot_body,active_ob_count_50,288,0.571283391405343
pivot_body,bsl_count_previous_100,288,0.509533488192024
pivot_body,ssl_count_previous_100,288,1.43056462930701
pivot_body,active_bsl_count,288,5.5429339672861
pivot_body,active_ssl_count,288,-17.23960450542
pivot_body,distance_nearest_bsl_atr,288,9.32679703673937
pivot_body,distance_nearest_ssl_atr,288,-43.34623735859
pivot_body,equal_levels_previous_100,288,-1.56718810491676
pivot_body,liquidity_imbalance_100,288,1.53419445968708
upper_wick,upper_wick,288,97.0169248148953
upper_wick,lower_wick,288,10.4545609211672
upper_wick,close_position,288,-0.833870018472392
upper_wick,confirm_open,288,-1561.46912202381
upper_wick,confirm_high,288,-1436.296071973
upper_wick,confirm_low,288,-1579.26202952599
upper_wick,confirm_close,288,-1540.6513433689
upper_wick,confirm_volume,288,5584.11861207899
upper_wick,atr_14,288,36.0593416712054
upper_wick,range_atr_ratio,288,6.07065425407005
upper_wick,body_atr_ratio,288,0.770273730208862
upper_wick,price_to_confirm_close,288,5.84065093658195
upper_wick,volume_mean_20,288,1208.66385108159
upper_wick,volume_std_20,288,649.988265667205
upper_wick,volume_ratio_20,288,17.909104578178
upper_wick,volume_zscore_20,288,27.7848937777058
upper_wick,previous_pivot_price,288,-1835.48476517131
upper_wick,distance_previous_pivot,288,160.226823370354
upper_wick,bars_previous_pivot,288,-165.272657157375
upper_wick,swing_size_atr,288,-25.047833343168
upper_wick,swept_index,288,-6023.28501560684
upper_wick,resolved_index,288,-6023.22884001162
upper_wick,bars_since_structure_event,288,-288.364256678281
upper_wick,distance_last_structure_event_atr,288,-25.9098218341272
upper_wick,bos_count_previous_20,288,0.155025043554007
upper_wick,choch_count_previous_20,288,0.195140098722416
upper_wick,near_equal_level,288,-0.242505081300813
upper_wick,distance_equal_level_atr,288,-0.541041182900031
upper_wick,bars_since_equal_level,288,3532.8956337108
upper_wick,inside_fvg,288,-0.392557709059234
upper_wick,distance_fvg_atr,288,1.79341458567048
upper_wick,fvg_size_atr,288,3.31857143237747
upper_wick,bars_since_fvg,288,1031.33338777584
upper_wick,fvg_mitigated,288,-0.128538763066202
upper_wick,active_fvg_count_50,288,-2.64027112369337
upper_wick,inside_order_block,288,0.292247386759582
upper_wick,distance_ob_atr,288,-13.4953194551673
upper_wick,ob_size_atr,288,-1.16841116162754
upper_wick,bars_since_ob,288,593.46281576655
upper_wick,ob_invalidated,288,-0.12928281068525
upper_wick,active_ob_count_50,288,0.262630662020906
upper_wick,bsl_count_previous_100,288,0.936265969802556
upper_wick,ssl_count_previous_100,288,-0.388075275842045
upper_wick,active_bsl_count,288,0.901994410569106
upper_wick,active_ssl_count,288,-8.61482832462252
upper_wick,distance_nearest_bsl_atr,288,-22.9476081814673
upper_wick,distance_nearest_ssl_atr,288,-2.09455755763893
upper_wick,equal_levels_previous_100,288,-0.164325638792102
upper_wick,liquidity_imbalance_100,288,0.580309123689692
lower_wick,lower_wick,288,121.156896504791
lower_wick,close_position,288,0.589186580544445
lower_wick,confirm_open,288,3505.06670114692
lower_wick,confirm_high,288,3534.0770225392
lower_wick,confirm_low,288,3327.94705692872
lower_wick,confirm_close,288,3467.65971390462
lower_wick,confirm_volume,288,7432.87819396051
lower_wick,atr_14,288,55.4226087769948
lower_wick,range_atr_ratio,288,4.6345931847623
lower_wick,body_atr_ratio,288,0.92397092872781
lower_wick,price_to_confirm_close,288,-6.70273335678871
lower_wick,volume_mean_20,288,1715.92035151713
lower_wick,volume_std_20,288,814.83723018802
lower_wick,volume_ratio_20,288,10.0992307563341
lower_wick,volume_zscore_20,288,19.077467260047
lower_wick,previous_pivot_price,288,4641.78712071719
lower_wick,distance_previous_pivot,288,182.191081863386
lower_wick,bars_previous_pivot,288,-213.495762558072
lower_wick,swing_size_atr,288,-39.7177405581203
lower_wick,swept_index,288,468.678072372242
lower_wick,resolved_index,288,469.559923054587
lower_wick,bars_since_structure_event,288,-202.006242740999
lower_wick,distance_last_structure_event_atr,288,-33.4596593100655
lower_wick,bos_count_previous_20,288,-0.0918172909407665
lower_wick,choch_count_previous_20,288,0.296403164924507
lower_wick,near_equal_level,288,0.976353803716608
lower_wick,distance_equal_level_atr,288,-3.18640619804307
lower_wick,bars_since_equal_level,288,11106.6136215157
lower_wick,inside_fvg,288,0.67549542682927
lower_wick,distance_fvg_atr,288,-1.09318087221677
lower_wick,fvg_size_atr,288,-6.47864551210839
lower_wick,bars_since_fvg,288,3437.25825711382
lower_wick,fvg_mitigated,288,0.213142421602789
lower_wick,active_fvg_count_50,288,-2.19112042682927
lower_wick,inside_order_block,288,0.218205574912892
lower_wick,distance_ob_atr,288,-26.5085643388244
lower_wick,ob_size_atr,288,-2.15355300829064
lower_wick,bars_since_ob,288,7194.20040287457
lower_wick,ob_invalidated,288,0.315839140534262
lower_wick,active_ob_count_50,288,0.0936411149825782
lower_wick,bsl_count_previous_100,288,-0.837253193960511
lower_wick,ssl_count_previous_100,288,1.97418517711963
lower_wick,active_bsl_count,288,4.67279144889663
lower_wick,active_ssl_count,288,-6.36820376016261
lower_wick,distance_nearest_bsl_atr,288,23.8451765933391
lower_wick,distance_nearest_ssl_atr,288,-63.9546552769409
lower_wick,equal_levels_previous_100,288,-1.66323678861789
lower_wick,liquidity_imbalance_100,288,0.70492729877088
close_position,close_position,288,0.0766061734659488
close_position,confirm_open,288,28.7748967357787
close_position,confirm_high,288,29.2394022454402
close_position,confirm_low,288,29.4945379035798
close_position,confirm_close,288,31.3821000122581
close_position,confirm_volume,288,-11.430203883628
close_position,atr_14,288,-0.000477642953536137
close_position,range_atr_ratio,288,-0.0291965620773668
close_position,body_atr_ratio,288,-0.00512615730780564
close_position,price_to_confirm_close,288,-0.158755264331295
close_position,volume_mean_20,288,1.50754351052643
close_position,volume_std_20,288,5.71401854310516
close_position,volume_ratio_20,288,-0.119252660565932
close_position,volume_zscore_20,288,-0.184582524152562
close_position,previous_pivot_price,288,46.0039044957466
close_position,distance_previous_pivot,288,-1.60156225129107
close_position,bars_previous_pivot,288,2.27105597571857
close_position,swing_size_atr,288,-0.0261889952368213
close_position,swept_index,288,-21.1152937944404
close_position,resolved_index,288,-21.120659338798
close_position,bars_since_structure_event,288,2.51748636980892
close_position,distance_last_structure_event_atr,288,0.0292980835577157
close_position,bos_count_previous_20,288,-0.00263940421421033
close_position,choch_count_previous_20,288,-0.000581802846771201
close_position,near_equal_level,288,0.00315762593005178
close_position,distance_equal_level_atr,288,-0.0339971945798396
close_position,bars_since_equal_level,288,62.3907114794047
close_position,inside_fvg,288,0.0112876125326992
close_position,distance_fvg_atr,288,-0.0227920282345634
close_position,fvg_size_atr,288,-0.0451140612615903
close_position,bars_since_fvg,288,14.3287964409317
close_position,fvg_mitigated,288,0.0048705097280481
close_position,active_fvg_count_50,288,-0.0277833655161881
close_position,inside_order_block,288,-0.00186085547414932
close_position,distance_ob_atr,288,-0.12143069699609
close_position,ob_size_atr,288,0.0141998079243145
close_position,bars_since_ob,288,67.583901825345
close_position,ob_invalidated,288,0.0153933084236998
close_position,active_ob_count_50,288,-0.00555979086937058
close_position,bsl_count_previous_100,288,-0.0238183568723414
close_position,ssl_count_previous_100,288,0.0135846509209987
close_position,active_bsl_count,288,-0.0432153019991865
close_position,active_ssl_count,288,0.0267445577272011
close_position,distance_nearest_bsl_atr,288,0.54526840959522
close_position,distance_nearest_ssl_atr,288,-0.546792715341156
close_position,equal_levels_previous_100,288,0.030876137068021
close_position,liquidity_imbalance_100,288,-0.002939329840195
confirm_open,confirm_open,288,4822287.71354771
confirm_open,confirm_high,288,4821980.78685758
confirm_open,confirm_low,288,4816858.33153371
confirm_open,confirm_close,288,4821617.94066674
confirm_open,confirm_volume,288,163293.729481223
confirm_open,atr_14,288,7400.4147115696
confirm_open,range_atr_ratio,288,-454.362682469991
confirm_open,body_atr_ratio,288,-178.243208943829
confirm_open,price_to_confirm_close,288,-381.767484247472
confirm_open,volume_mean_20,288,220828.940641938
confirm_open,volume_std_20,288,97448.8633573245
confirm_open,volume_ratio_20,288,-1279.96711455525
confirm_open,volume_zscore_20,288,-1895.88431037457
confirm_open,previous_pivot_price,288,4835434.6068646
confirm_open,distance_previous_pivot,288,95335.6636511565
confirm_open,bars_previous_pivot,288,-2233.41992111884
confirm_open,swing_size_atr,288,-2278.48457202699
confirm_open,swept_index,288,2266021.23171941
confirm_open,resolved_index,288,2265999.56121758
confirm_open,bars_since_structure_event,288,-12195.3055555556
confirm_open,distance_last_structure_event_atr,288,-7806.32361633428
confirm_open,bos_count_previous_20,288,44.8749637049942
confirm_open,choch_count_previous_20,288,-12.7191008517228
confirm_open,near_equal_level,288,122.282254161827
confirm_open,distance_equal_level_atr,288,-289.857806397398
confirm_open,bars_since_equal_level,288,3640439.8175813
confirm_open,inside_fvg,288,183.961926538908
confirm_open,distance_fvg_atr,288,-200.326075509026
confirm_open,fvg_size_atr,288,-1366.98959932318
confirm_open,bars_since_fvg,288,936342.915674602
confirm_open,fvg_mitigated,288,22.1596254355401
confirm_open,active_fvg_count_50,288,265.072989256678
confirm_open,inside_order_block,288,188.918699186992
confirm_open,distance_ob_atr,288,-9552.36323229076
confirm_open,ob_size_atr,288,351.192925800079
confirm_open,bars_since_ob,288,3319188.9382259
confirm_open,ob_invalidated,288,-41.1063685636856
confirm_open,active_ob_count_50,288,65.0885598141696
confirm_open,bsl_count_previous_100,288,17.7618079752226
confirm_open,ssl_count_previous_100,288,78.2133541424699
confirm_open,active_bsl_count,288,2303.46422522261
confirm_open,active_ssl_count,288,-3053.78497628726
confirm_open,distance_nearest_bsl_atr,288,624.454318445093
confirm_open,distance_nearest_ssl_atr,288,-2902.31259097965
confirm_open,equal_levels_previous_100,288,-308.011590205188
confirm_open,liquidity_imbalance_100,288,402.834649909677
confirm_high,confirm_high,288,4821956.3486226
confirm_high,confirm_low,288,4816546.89986662
confirm_high,confirm_close,288,4821492.83472616
confirm_high,confirm_volume,288,172957.898954704
confirm_high,atr_14,288,7477.77667163801
confirm_high,range_atr_ratio,288,-444.443848782652
confirm_high,body_atr_ratio,288,-174.366524864404
confirm_high,price_to_confirm_close,288,-376.632025766171
confirm_high,volume_mean_20,288,223554.80715919
confirm_high,volume_std_20,288,99416.2649191027
confirm_high,volume_ratio_20,288,-1257.65143651842
confirm_high,volume_zscore_20,288,-1861.94227366706
confirm_high,previous_pivot_price,288,4834872.94038545
confirm_high,distance_previous_pivot,288,95949.255838959
confirm_high,bars_previous_pivot,288,-2278.95268945993
confirm_high,swing_size_atr,288,-2310.87268813411
confirm_high,swept_index,288,2251507.18287238
confirm_high,resolved_index,288,2251485.47931184
confirm_high,bars_since_structure_event,288,-12751.118466899
confirm_high,distance_last_structure_event_atr,288,-7852.9690523995
confirm_high,bos_count_previous_20,288,45.3187608885017
confirm_high,choch_count_previous_20,288,-12.3306837979094
confirm_high,near_equal_level,288,121.912783101045
confirm_high,distance_equal_level_atr,288,-290.993335192496
confirm_high,bars_since_equal_level,288,3649192.31652875
confirm_high,inside_fvg,288,183.511051829268
confirm_high,distance_fvg_atr,288,-198.120594805708
confirm_high,fvg_size_atr,288,-1359.66385821803
confirm_high,bars_since_fvg,288,940097.307600173
confirm_high,fvg_mitigated,288,22.0852569686411
confirm_high,active_fvg_count_50,288,259.322245209059
confirm_high,inside_order_block,288,189.246515679442
confirm_high,distance_ob_atr,288,-9584.92126023971
confirm_high,ob_size_atr,288,348.760514091946
confirm_high,bars_since_ob,288,3323008.38556185
confirm_high,ob_invalidated,288,-40.9202961672473
confirm_high,active_ob_count_50,288,65.7691637630662
confirm_high,bsl_count_previous_100,288,19.1228222996516
confirm_high,ssl_count_previous_100,288,77.5804115853658
confirm_high,active_bsl_count,288,2306.34609102787
confirm_high,active_ssl_count,288,-3074.03859973868
confirm_high,distance_nearest_bsl_atr,288,594.557984806665
confirm_high,distance_nearest_ssl_atr,288,-2903.11727732095
confirm_high,equal_levels_previous_100,288,-307.744446864112
confirm_high,liquidity_imbalance_100,288,404.388267341156
confirm_low,confirm_low,288,4811802.81803423
confirm_low,confirm_close,288,4816398.5954536
confirm_low,confirm_volume,288,150686.440427797
confirm_low,atr_14,288,7300.66644780118
confirm_low,range_atr_ratio,288,-463.09525109097
confirm_low,body_atr_ratio,288,-182.424176934757
confirm_low,price_to_confirm_close,288,-373.392882417593
confirm_low,volume_mean_20,288,217461.242972984
confirm_low,volume_std_20,288,96190.0656704142
confirm_low,volume_ratio_20,288,-1294.69210360169
confirm_low,volume_zscore_20,288,-1927.84499207374
confirm_low,previous_pivot_price,288,4828182.40498271
confirm_low,distance_previous_pivot,288,94986.9768747883
confirm_low,bars_previous_pivot,288,-1817.26509569783
confirm_low,swing_size_atr,288,-2210.919087337
confirm_low,swept_index,288,2265350.70650346
confirm_low,resolved_index,288,2265326.84108836
confirm_low,bars_since_structure_event,288,-11670.6663279133
confirm_low,distance_last_structure_event_atr,288,-7755.68415671771
confirm_low,bos_count_previous_20,288,44.9082552990708
confirm_low,choch_count_previous_20,288,-12.9921663279133
confirm_low,near_equal_level,288,120.524505178087
confirm_low,distance_equal_level_atr,288,-284.753887749835
confirm_low,bars_since_equal_level,288,3623591.82340665
confirm_low,inside_fvg,288,182.869238167828
confirm_low,distance_fvg_atr,288,-198.295262487601
confirm_low,fvg_size_atr,288,-1356.04523970757
confirm_low,bars_since_fvg,288,931058.082250533
confirm_low,fvg_mitigated,288,21.8599194250869
confirm_low,active_fvg_count_50,288,267.916385380372
confirm_low,inside_order_block,288,188.369483159117
confirm_low,distance_ob_atr,288,-9511.24018039683
confirm_low,ob_size_atr,288,354.986751159041
confirm_low,bars_since_ob,288,3305008.89450857
confirm_low,ob_invalidated,288,-41.2199719318622
confirm_low,active_ob_count_50,288,64.8416085946573
confirm_low,bsl_count_previous_100,288,18.5142760356175
confirm_low,ssl_count_previous_100,288,74.5637370547813
confirm_low,active_bsl_count,288,2295.22837120112
confirm_low,active_ssl_count,288,-3041.81596314847
confirm_low,distance_nearest_bsl_atr,288,584.333619358055
confirm_low,distance_nearest_ssl_atr,288,-2793.72182712778
confirm_low,equal_levels_previous_100,288,-304.349696331785
confirm_low,liquidity_imbalance_100,288,401.568836459009
confirm_close,confirm_close,288,4821281.80057028
confirm_close,confirm_volume,288,162199.369483159
confirm_close,atr_14,288,7397.39167497538
confirm_close,range_atr_ratio,288,-454.61247847294
confirm_close,body_atr_ratio,288,-178.393795656813
confirm_close,price_to_confirm_close,288,-380.800808229662
confirm_close,volume_mean_20,288,220694.365990672
confirm_close,volume_std_20,288,98322.3161967134
confirm_close,volume_ratio_20,288,-1280.1862993867
confirm_close,volume_zscore_20,288,-1902.61038188389
confirm_close,previous_pivot_price,288,4834098.01038944
confirm_close,distance_previous_pivot,288,95622.5333210838
confirm_close,bars_previous_pivot,288,-1911.0209694396
confirm_close,swing_size_atr,288,-2257.97711065907
confirm_close,swept_index,288,2257328.62074441
confirm_close,resolved_index,288,2257305.5479457
confirm_close,bars_since_structure_event,288,-12140.1212253194
confirm_close,distance_last_structure_event_atr,288,-7809.87943025886
confirm_close,bos_count_previous_20,288,45.1052101480836
confirm_close,choch_count_previous_20,288,-12.5024862078978
confirm_close,near_equal_level,288,121.373893002323
confirm_close,distance_equal_level_atr,288,-288.534781560077
confirm_close,bars_since_equal_level,288,3639918.0403419
confirm_close,inside_fvg,288,183.486416594077
confirm_close,distance_fvg_atr,288,-198.976377242171
confirm_close,fvg_size_atr,288,-1358.51671554691
confirm_close,bars_since_fvg,288,937218.399045443
confirm_close,fvg_mitigated,288,22.127232142857
confirm_close,active_fvg_count_50,288,262.614792029616
confirm_close,inside_order_block,288,188.623257839721
confirm_close,distance_ob_atr,288,-9556.81145322944
confirm_close,ob_size_atr,288,351.569197604245
confirm_close,bars_since_ob,288,3315429.07943162
confirm_close,ob_invalidated,288,-40.5887775842044
confirm_close,active_ob_count_50,288,65.3532229965156
confirm_close,bsl_count_previous_100,288,18.1017711962834
confirm_close,ssl_count_previous_100,288,76.2930549506388
confirm_close,active_bsl_count,288,2301.88103404471
confirm_close,active_ssl_count,288,-3059.82296203543
confirm_close,distance_nearest_bsl_atr,288,601.230070494433
confirm_close,distance_nearest_ssl_atr,288,-2856.38661118839
confirm_close,equal_levels_previous_100,288,-305.581464140534
confirm_close,liquidity_imbalance_100,288,403.24707206557
confirm_volume,confirm_volume,288,1512539.13511421
confirm_volume,atr_14,288,7385.59017596277
confirm_volume,range_atr_ratio,288,517.693927196067
confirm_volume,body_atr_ratio,288,144.383486740545
confirm_volume,price_to_confirm_close,288,-30.4011335758704
confirm_volume,volume_mean_20,288,465897.300619435
confirm_volume,volume_std_20,288,274689.132058437
confirm_volume,volume_ratio_20,288,1502.03562455852
confirm_volume,volume_zscore_20,288,2411.85583684104
confirm_volume,previous_pivot_price,288,200830.089624468
confirm_volume,distance_previous_pivot,288,24724.0766066589
confirm_volume,bars_previous_pivot,288,-31192.8859852884
confirm_volume,swing_size_atr,288,-5264.09957318551
confirm_volume,swept_index,288,-268532.982384824
confirm_volume,resolved_index,288,-268447.208672087
confirm_volume,bars_since_structure_event,288,-66269.2791327913
confirm_volume,distance_last_structure_event_atr,288,-5221.26390355551
confirm_volume,bos_count_previous_20,288,16.9157955865273
confirm_volume,choch_count_previous_20,288,40.1494386372435
confirm_volume,near_equal_level,288,1.11188540456834
confirm_volume,distance_equal_level_atr,288,-199.982931200628
confirm_volume,bars_since_equal_level,288,661609.795586528
confirm_volume,inside_fvg,288,-29.4001161440186
confirm_volume,distance_fvg_atr,288,112.020825022337
confirm_volume,fvg_size_atr,288,-161.156991131046
confirm_volume,bars_since_fvg,288,291758.807588076
confirm_volume,fvg_mitigated,288,-14.0069686411151
confirm_volume,active_fvg_count_50,288,-374.863530778165
confirm_volume,inside_order_block,288,-4.2137049941928
confirm_volume,distance_ob_atr,288,-3001.01303281706
confirm_volume,ob_size_atr,288,-361.580919367562
confirm_volume,bars_since_ob,288,297921.109175377
confirm_volume,ob_invalidated,288,-0.32210607820364
confirm_volume,active_ob_count_50,288,49.1521486643437
confirm_volume,bsl_count_previous_100,288,92.289972899729
confirm_volume,ssl_count_previous_100,288,104.169763840495
confirm_volume,active_bsl_count,288,-12.58633372048
confirm_volume,active_ssl_count,288,-444.294812233837
confirm_volume,distance_nearest_bsl_atr,288,-935.84180465054
confirm_volume,distance_nearest_ssl_atr,288,-4324.38583745821
confirm_volume,equal_levels_previous_100,288,-178.725512969415
confirm_volume,liquidity_imbalance_100,288,9.3348720494626
atr_14,atr_14,288,125.191827089449
atr_14,range_atr_ratio,288,-0.710409479323853
atr_14,body_atr_ratio,288,-0.244949662152227
atr_14,price_to_confirm_close,288,-1.99478809217169
atr_14,volume_mean_20,288,5527.27070720098
atr_14,volume_std_20,288,2451.06828953593
atr_14,volume_ratio_20,288,-5.45939796627027
atr_14,volume_zscore_20,288,-7.54427950678946
atr_14,previous_pivot_price,288,7963.90836188611
atr_14,distance_previous_pivot,288,890.87529331741
atr_14,bars_previous_pivot,288,-399.910202382708
atr_14,swing_size_atr,288,-55.0841127610955
atr_14,swept_index,288,7956.42477439892
atr_14,resolved_index,288,7956.84152693697
atr_14,bars_since_structure_event,288,-902.861026575661
atr_14,distance_last_structure_event_atr,288,-63.5902152877148
atr_14,bos_count_previous_20,288,0.412354437429316
atr_14,choch_count_previous_20,288,0.402526592950192
atr_14,near_equal_level,288,0.971510537585862
atr_14,distance_equal_level_atr,288,-4.04199138220411
atr_14,bars_since_equal_level,288,17766.9720637635
atr_14,inside_fvg,288,0.620138823054683
atr_14,distance_fvg_atr,288,-0.887467400320249
atr_14,fvg_size_atr,288,-6.65311071003054
atr_14,bars_since_fvg,288,7824.13526381398
atr_14,fvg_mitigated,288,0.0953368280552243
atr_14,active_fvg_count_50,288,0.0778009212226707
atr_14,inside_order_block,288,0.341670811950899
atr_14,distance_ob_atr,288,-47.4289775382935
atr_14,ob_size_atr,288,-3.91604984694571
atr_14,bars_since_ob,288,15195.53102722
atr_14,ob_invalidated,288,0.191302971270517
atr_14,active_ob_count_50,288,0.890738454754521
atr_14,bsl_count_previous_100,288,0.25297066360915
atr_14,ssl_count_previous_100,288,1.35243103389686
atr_14,active_bsl_count,288,9.36585927854898
atr_14,active_ssl_count,288,-16.9835818478481
atr_14,distance_nearest_bsl_atr,288,1.65711986687766
atr_14,distance_nearest_ssl_atr,288,-56.2797983159289
atr_14,equal_levels_previous_100,288,-1.47374720437876
atr_14,liquidity_imbalance_100,288,1.88835811270224
range_atr_ratio,range_atr_ratio,288,1.28658694601527
range_atr_ratio,body_atr_ratio,288,0.514187350166223
range_atr_ratio,price_to_confirm_close,288,0.248540159171209
range_atr_ratio,volume_mean_20,288,-115.148827469408
range_atr_ratio,volume_std_20,288,-43.8449401974398
range_atr_ratio,volume_ratio_20,288,3.57021457288016
range_atr_ratio,volume_zscore_20,288,5.60989375365724
range_atr_ratio,previous_pivot_price,288,-427.794254145539
range_atr_ratio,distance_previous_pivot,288,-22.8629038133319
range_atr_ratio,bars_previous_pivot,288,1.73252541292625
range_atr_ratio,swing_size_atr,288,-1.13606171129995
range_atr_ratio,swept_index,288,-1356.61876402533
range_atr_ratio,resolved_index,288,-1356.52180718496
range_atr_ratio,bars_since_structure_event,288,28.1864961632902
range_atr_ratio,distance_last_structure_event_atr,288,0.750783796401444
range_atr_ratio,bos_count_previous_20,288,-0.0122334189300344
range_atr_ratio,choch_count_previous_20,288,-0.00702180731684677
range_atr_ratio,near_equal_level,288,-0.00448302901393432
range_atr_ratio,distance_equal_level_atr,288,-0.0148391620849293
range_atr_ratio,bars_since_equal_level,288,-277.334649857871
range_atr_ratio,inside_fvg,288,-0.028672528045711
range_atr_ratio,distance_fvg_atr,288,0.113716911080381
